Year Type,Year,Organization Group Code,Organization Group,Department Code,Department,Union Code,Union,Job Family Code,Job Family,Job Code,Job,Employee Identifier,Salaries,Overtime,Other Salaries,Total Salary,Retirement,Health and Dental,Other Benefits,Total Benefits,Total Compensation
Calendar,2019,2,"Public Works, Transportation & Commerce",DPW,,216,"Teamsters, Local 853",7300,Journeyman Trade,7355,Truck Driver,8512295,0,2.09,0,2.09,0,0,0.17,0.17,2.26
Calendar,2019,1,Public Protection,POL,,911,POA,Q000,Police Services,Q002,Police Officer,8507009,86153.15,26780.22,4844.49,117777.86,16652.79,11639.64,1976.6,44655.77,162433.63
Calendar,2019,2,"Public Works, Transportation & Commerce",MTA,,130,"Auto Machinist, Local 1414",7300,Journeyman Trade,7332,Maintenance Machinist,10540153,7310,0,0,7310,1396.94,2459.76,592.63,4369.33,11679.33
Calendar,2019,7,General City Responsibilities,232300,,40,"Roofers, Local 40",7200,Supervisory-Labor & Trade,9343,Roofer,8604889,79606.81,0.05,0,79606.86,15351.33,11935.84,6270.76,48225.23,127832.09
Calendar,2019,4,Community Health,DPH,,790,"SEIU, Local 1021, Misc",1200,Personnel,1204,Senior Personnel Clerk,8546482,57420.02,0,0,57420.02,10980.64,11950.6,4671.61,38814.27,96234.29
Calendar,2019,7,General City Responsibilities,240658,,858,"Teamsters, Local 856, Spv RN",2300,Nursing,2322,Nurse Manager,8583244,159004.01,1817.03,16589.71,177410.75,32707.57,11935.76,10423.31,69734.02,247144.77
Calendar,2019,7,General City Responsibilities,229233,,790,"SEIU, Local 1021, Misc",1800,"Budget, Admn & Stats Analysis",1840,Junior Management Assistant,8571239,59307.02,0,0,59307.02,11336.94,11950.58,4821.51,42761.63,102068.65
Calendar,2019,7,General City Responsibilities,232300,,261,"Laborers, Local 261",3400,Agriculture & Horticulture,3417,Gardener,8602270,39426.64,0,0,39426.64,7643.59,10766.08,3068.69,26690.58,66117.22
Calendar,2019,7,General City Responsibilities,232108,,911,POA,Q000,Police Services,Q003,Police Officer 2,8560990,99400.38,30487.81,12906.76,142794.95,19392.35,11935.78,2455.08,48162.21,190957.16
Calendar,2019,2,"Public Works, Transportation & Commerce",PUC,,21,"Prof & Tech Eng, Local 21",1000,Information Systems,1042,IS Engineer-Journey,8553045,105176.75,0,0,105176.75,20105.35,11950.58,8103.88,54812.39,159989.14
Calendar,2019,5,Culture & Recreation,LIB,,790,"SEIU, Local 1021, Misc",2700,Housekeeping & Laundry,2708,Custodian,8526508,55873.7,5.42,3298.38,59177.5,11358.04,11935.8,4818.63,42779.81,101957.31
Calendar,2019,7,General City Responsibilities,240658,,790,"SEIU, Local 1021, Misc",2900,Human Services,2930,Behavioral Health Clinician,8586288,85621.61,0,0,85621.61,16367.46,11921,6972.67,49135.83,134757.44
Calendar,2019,4,Community Health,DPH,,250,"SEIU, Local 1021, Misc",2600,Dietary & Food,2604,Food Service Worker,8511741,48159.9,4972.15,1172.66,54304.71,11697.64,11935.68,4622.53,42923.39,97228.1
Calendar,2019,7,General City Responsibilities,230010,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H030,"Captain, Fire Suppression",8548266,141809.04,30310.85,14553.08,186672.97,28264.18,14660.14,3037.88,63571.72,250244.69
Calendar,2019,7,General City Responsibilities,232300,,790,"SEIU, Local 1021, Misc",3200,Recreation,3286,Recreation Coordinator,8601773,62369.3,0,895.91,63265.21,12145.89,11935.78,5189.27,43938.3,107203.51
Calendar,2019,3,Human Welfare & Neighborhood Development,HSA,,790,"SEIU, Local 1021, Misc",2900,Human Services,2919,Child Care Specialist,10520150,386.54,0,0,386.54,0,0,30,30,416.54
Calendar,2019,7,General City Responsibilities,228996,,39,"Stationary Engineers, Local 39",7300,Journeyman Trade,7335,Senior Stationary Engineer,8507797,0,76.77,0,76.77,0,0,183.1,183.1,259.87
Calendar,2019,4,Community Health,DPH,,790,"SEIU, Local 1021, Misc",9900,Public Service Aide,9924,PS Aide Health Services,8596873,37994,0,135.51,38129.51,8573.96,11935.78,3097.98,38275.1,76404.61
Calendar,2019,7,General City Responsibilities,228996,,790,"SEIU, Local 1021, Misc",9200,Airport Operation,9203,Sr Airport Communications Disp,8588839,0,64.71,0,64.71,0,0,5.12,5.12,69.83
Calendar,2019,7,General City Responsibilities,240658,,790,"SEIU, Local 1021, Misc",1600,"Payroll, Billing & Accounting",1662,Patient Accounts Asst Sprv,8566038,78933.09,0,0,78933.09,15088.59,11935.76,6463.79,48155.5,127088.59
Calendar,2019,7,General City Responsibilities,232300,,4,SF City Workers United,7300,Journeyman Trade,7346,Painter,8604391,75001.08,113.22,855.26,75969.56,14632.61,11935.76,5984.16,46063.25,122032.81
Calendar,2019,7,General City Responsibilities,240658,,351,"Municipal Exec Assoc, Misc",900,Management,933,Manager V,8532357,190302.02,0,0,190302.02,35445.83,0,25493.09,60938.92,251240.94
Calendar,2019,2,"Public Works, Transportation & Commerce",AIR,,21,"Prof & Tech Eng, Local 21",1800,"Budget, Admn & Stats Analysis",1823,Senior Administrative Analyst,8508110,101256,0,0,101256,19356.04,11950.58,7984.07,53943.23,155199.23
Calendar,2019,1,Public Protection,CRT,,121,Court Local 21 Staff Attorneys,0,Untitled,316C,Sr Court Staff Attorney,8540791,135195.21,0,552,135747.21,25285.1,11861.72,9708.76,61279.76,197026.97
Calendar,2019,4,Community Health,DPH,,250,"SEIU, Local 1021, Misc",2400,"Lab, Pharmacy & Med Techs",2430,Medical Evaluations Assistant,8578017,40788.28,71.74,700,41560.02,7928.42,10697.78,2923.01,28252.81,69812.83
Calendar,2019,2,"Public Works, Transportation & Commerce",MTA,,6,"Electrical Workers, Local 6",7300,Journeyman Trade,7318,Electronic Maintenance Tech,8506138,63750,10722.48,5865,80337.48,13303.41,11935.78,6385.72,37039.01,117376.49
Calendar,2019,3,Human Welfare & Neighborhood Development,HSA,,790,"SEIU, Local 1021, Misc",1400,"Clerical, Secretarial & Steno",1406,Senior Clerk,8592157,8977.5,0,0,8977.5,1793.92,5395.62,710.39,7714.23,16691.73
Calendar,2019,7,General City Responsibilities,232048,,790,"SEIU, Local 1021, Misc",3600,Library,3616,Library Technical Assistant 1,8566099,72119.92,255.54,608.52,72983.98,13903.13,11950.6,5973.1,46493.83,119477.81
Calendar,2019,4,Community Health,DPH,,251,"TWU, Local 250-A, Misc",6100,Health & Sanitation Inspection,6120,Environmental Health Inspector,8577947,49907,0,0,49907,9537.19,11935.8,4026.19,28599.92,78506.92
Calendar,2019,7,General City Responsibilities,232331,,498,Deputy Sheriffs' Assoc (DSA),8300,Correction & Detention,8504,Deputy Sheriff (SFERS),8586635,84363.91,105457.71,0,189821.62,16053.28,11891.36,3212.44,45825.64,235647.26
Calendar,2019,7,General City Responsibilities,102644,,253,"TWU, Local 250-A, TransitOpr",9100,Street Transit,9163,Transit Operator,8568908,62180.15,25588.53,5338.09,93106.77,12774.7,12439.18,7009.82,44721.96,137828.73
Calendar,2019,7,General City Responsibilities,240658,,250,"SEIU, Local 1021, Misc",2300,Nursing,2303,Patient Care Assistant,8509998,42365.75,2697.51,1088.75,46152.01,9771.31,10677.22,3552.04,36913.01,83065.02
Calendar,2019,7,General City Responsibilities,232108,,911,POA,Q000,Police Services,Q002,Police Officer,8507338,59465.63,16132.51,742.89,76341.03,11277.83,5865.2,1211.76,33036.89,109377.92
Calendar,2019,7,General City Responsibilities,228883,,21,"Prof & Tech Eng, Local 21",1900,Purchasing & Storekeeping,1942,Asst Materials Coordinator,8514657,98844,15825.89,0,114669.89,18894.87,11935.8,9141.4,54639.45,169309.34
Calendar,2019,7,General City Responsibilities,102644,,21,"Prof & Tech Eng, Local 21",5200,Professional Engineering,5241,Engineer,8604303,107332.38,0,0,107332.38,19993.18,11935.76,8430.74,50187.54,157519.92
Calendar,2019,7,General City Responsibilities,230010,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H020,"Lieutenant, Fire Suppression",8547841,103821.49,14961.99,15749.05,134532.53,26519.3,14304.8,2727.72,60579.5,195112.03
Calendar,2019,7,General City Responsibilities,240658,,250,"SEIU, Local 1021, Misc",2600,Dietary & Food,2604,Food Service Worker,8517584,25520.5,1781.83,1409.68,28712.01,6055.66,6013.3,2389.59,21783.21,50495.22
Calendar,2019,3,Human Welfare & Neighborhood Development,HSA,,535,"SEIU, Local 1021, Misc",9700,Community Development,9703,HSA Emp & Training Spec II,8586539,81087,0,1922,83009,15868.02,11935.76,6826.04,49297.18,132306.18
Calendar,2019,4,Community Health,DPH,,39,"Stationary Engineers, Local 39",7300,Journeyman Trade,7334,Stationary Engineer,8585260,6247.5,2255.3,0,8502.8,1193.89,2104.42,719.29,3946.88,12449.68
Calendar,2019,7,General City Responsibilities,208646,,351,"Municipal Exec Assoc, Misc",900,Management,4310,Commercial Div Asst Sprv,8493170,78400.01,0,0,78400.01,14986.83,11950.6,14931.96,56536.35,134936.36
Calendar,2019,1,Public Protection,POL,,790,"SEIU, Local 1021, Misc",9200,Airport Operation,9209,Community Police Services Aide,8576299,66827.27,898.06,4999.2,72724.53,13730.6,11817.32,5889.45,46021.35,118745.88
Calendar,2019,1,Public Protection,POL,,911,POA,Q000,Police Services,Q062,Lieutenant 3,8597290,0,5652.55,0,5652.55,0,0,0,0,5652.55
Calendar,2019,7,General City Responsibilities,232300,,790,"SEIU, Local 1021, Misc",3200,Recreation,3279,Recreation Leader,8543016,3877.88,0,28.35,3906.23,0,0,303.83,303.83,4210.06
Calendar,2019,4,Community Health,DPH,,791,"SEIU, Local 1021, RN",2300,Nursing,2320,Registered Nurse,8559286,78943.44,9.57,3200.19,82153.2,15155.11,5702.34,6300.83,36077.16,118230.36
Calendar,2019,7,General City Responsibilities,102644,,253,"TWU, Local 250-A, TransitOpr",9100,Street Transit,9163,Transit Operator,8498985,70032.17,27602.23,5214.85,102849.25,14219.6,12602.06,7749.31,50086.01,152935.26
Calendar,2019,4,Community Health,DPH,,790,"SEIU, Local 1021, Misc",2500,Med Therapy & Auxiliary,2586,Health Worker 2,8564922,35038.71,0,560,35598.71,6780.1,8236.32,2873.72,25702.92,61301.63
Calendar,2019,2,"Public Works, Transportation & Commerce",DPW,,261,"Laborers, Local 261",7500,Semi-Skilled & General Labor,7514,General Laborer,8559844,60356,0,43.2,60399.2,12126.66,11935.78,5198.56,43928.4,104327.6
Calendar,2019,7,General City Responsibilities,240658,,790,"SEIU, Local 1021, Misc",2400,"Lab, Pharmacy & Med Techs",2454,Clinical Pharmacist,8492789,116417.51,0,680,117097.51,21803.51,11935.82,6299.27,47765.96,164863.47
Calendar,2019,7,General City Responsibilities,229259,,191,Court-Supr Court Interpreters,0,Untitled,620C,Court Interpreter,8535056,73303.2,0,0,73303.2,14012.6,11935.76,5805.62,46421.38,119724.58
Calendar,2019,7,General City Responsibilities,230010,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H002,Firefighter,8584449,102337.47,12647.08,9534.92,124519.47,21541.92,14660.16,2114.65,55911.83,180431.3
Calendar,2019,7,General City Responsibilities,228996,,790,"SEIU, Local 1021, Misc",2700,Housekeeping & Laundry,2708,Custodian,8595905,47378.49,2108.21,6370.33,55857.03,12016.63,11921,4455.05,43060.44,98917.47
Calendar,2019,7,General City Responsibilities,229017,,21,"Prof & Tech Eng, Local 21",4200,Appraisal & Taxation,4260,Real Prop Appraiser Trainee,8596930,61861,0,1100,62961,12035.6,11935.8,5025.57,43664.29,106625.29
Calendar,2019,4,Community Health,DPH,,791,"SEIU, Local 1021, RN",2300,Nursing,P103,Special Nurse,8495893,67816.02,506.81,10792.21,79115.04,0,0,5008.2,5008.2,84123.24
Calendar,2019,7,General City Responsibilities,240658,,535,"SEIU, Local 1021, Misc",2900,Human Services,2903,Hospital Eligibility Worker,10280146,8245.5,3320.01,0,11565.51,1575.7,4177.3,913.84,6541.86,18107.37
Calendar,2019,7,General City Responsibilities,228996,,22,"Prof & Tech Eng, Local 21",1400,"Clerical, Secretarial & Steno",1452,Executive Secretary 2,9380144,49322,0,800,50122,9425.5,11935.8,3980.53,29627.71,79749.71
Calendar,2019,2,"Public Works, Transportation & Commerce",DPW,,261,"Laborers, Local 261",7500,Semi-Skilled & General Labor,7514,General Laborer,8551180,58113.25,30.88,4712.32,62856.45,12009.54,11106.62,5081.86,41486.78,104343.23
Calendar,2019,2,"Public Works, Transportation & Commerce",MTA,,790,"SEIU, Local 1021, Misc",9100,Street Transit,9102,Transit Car Cleaner,8585498,0,113.49,0,113.49,0,0,9,9,122.49
Calendar,2019,7,General City Responsibilities,232362,,21,"Prof & Tech Eng, Local 21",1000,Information Systems,1093,IT Operations Support Admn III,8544043,85737.44,0,0,85737.44,16389.36,11950.58,7356.56,50363.5,136100.94
Calendar,2019,2,"Public Works, Transportation & Commerce",MTA,,790,"SEIU, Local 1021, Misc",9900,Public Service Aide,9910,Public Service Trainee,8560788,0,5.9,0,5.9,0,0,0.48,0.48,6.38
Calendar,2019,7,General City Responsibilities,230010,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H002,Firefighter,8565107,58158.95,6017.79,5843.17,70019.91,11836.54,14660.16,1192.64,40083.12,110103.03
Calendar,2019,4,Community Health,DPH,,791,"SEIU, Local 1021, RN",2300,Nursing,2320,Registered Nurse,8513322,108025.62,6027.54,17565.57,131618.73,23238.05,9241.02,9557.85,53602.7,185221.43
Calendar,2019,1,Public Protection,FIR,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H002,Firefighter,8584566,99117.52,70196.36,16622.13,185936.01,21476.79,14660.18,3143.07,57221.16,243157.17
Calendar,2019,7,General City Responsibilities,240658,,790,"SEIU, Local 1021, Misc",9900,Public Service Aide,9910,Public Service Trainee,8525393,0,62.47,0,62.47,0,0,4.95,4.95,67.42
Calendar,2019,4,Community Health,DPH,,790,"SEIU, Local 1021, Misc",1200,Personnel,1204,Senior Personnel Clerk,8556014,24790,866.45,0,25656.45,5572.8,11935.78,2062.75,19202.13,44858.58
Calendar,2019,3,Human Welfare & Neighborhood Development,CSS,,351,"Municipal Exec Assoc, Misc",900,Management,963,Dept Head III,8603181,211307.42,0,0,211307.42,39358.31,11935.8,17808.08,83769.53,295076.95
Calendar,2019,7,General City Responsibilities,228996,,38,"Plumbers, Local 38",7300,Journeyman Trade,7347,Plumber,8495756,65686.7,2034.82,1528.6,69250.12,12922.63,11935.8,5613.02,36487.59,105737.71
Calendar,2019,7,General City Responsibilities,229017,,21,"Prof & Tech Eng, Local 21",4200,Appraisal & Taxation,4261,Real Property Appraiser,8565383,85811.8,0,2100,87911.8,16805.25,11935.78,7034.69,50342.16,138253.96
Calendar,2019,4,Community Health,DPH,,250,"SEIU, Local 1021, Misc",2400,"Lab, Pharmacy & Med Techs",2409,Pharmacy Technician,8528804,82098.02,0,240,82338.02,15739.66,11950.58,6768.49,49125.69,131463.71
Calendar,2019,7,General City Responsibilities,229975,,38,"Plumbers, Local 38",7300,Journeyman Trade,7347,Plumber,8495000,76322.16,2196.27,4193.16,82711.59,15277.85,11935.78,6517.46,42094.61,124806.2
Calendar,2019,7,General City Responsibilities,229975,,21,"Prof & Tech Eng, Local 21",5200,Professional Engineering,5266,Architectural Associate 2,8548202,80892.19,0,0,80892.19,15458.5,11950.62,6602.07,41506.87,122399.06
Calendar,2019,7,General City Responsibilities,240658,,250,"SEIU, Local 1021, Misc",2300,Nursing,2390,Sterile Processing & Dist Tech,8500898,0,21.9,0,21.9,0,0,1072.01,1072.01,1093.91
Calendar,2019,7,General City Responsibilities,102644,,253,"TWU, Local 250-A, TransitOpr",9100,Street Transit,9163,Transit Operator,8553406,12727.15,5177.84,354.5,18259.49,2446.19,3052.02,1186.4,8665.39,26924.88
Calendar,2019,7,General City Responsibilities,208646,,4,SF City Workers United,7300,Journeyman Trade,7346,Painter,8567492,0,117.2,0,117.2,0,0,9.29,9.29,126.49
Calendar,2019,3,Human Welfare & Neighborhood Development,CHF,,351,"Municipal Exec Assoc, Misc",900,Management,931,Manager III,8573137,135988,0,0,135988,25329.5,11950.6,16982.66,68929.72,204917.72
Calendar,2019,2,"Public Works, Transportation & Commerce",MTA,,253,"TWU, Local 250-A, TransitOpr",9100,Street Transit,9163,Transit Operator,8606230,67917.89,1355.09,2515.71,71788.69,13367.68,12054.26,5541.89,46176.01,117964.7
Calendar,2019,4,Community Health,DPH,,790,"SEIU, Local 1021, Misc",2600,Dietary & Food,2624,Dietitian,8517749,84326.01,0,11.01,84337.02,16085.58,11935.78,6916.12,49619.32,133956.34
Calendar,2019,7,General City Responsibilities,232108,,790,"SEIU, Local 1021, Misc",9200,Airport Operation,9209,Community Police Services Aide,8493760,56386.6,3797.61,1527.18,61711.39,11071.13,11876.52,4999.47,42500.76,104212.15
Calendar,2019,1,Public Protection,FIR,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H002,Firefighter,8557155,93633.95,18286.1,14253.49,126173.54,19916.98,14660.14,2045.72,54217.96,180391.5
Calendar,2019,5,Culture & Recreation,REC,,351,"Municipal Exec Assoc, Misc",900,Management,922,Manager I,8530922,123974.07,0,0,123974.07,23091.79,11935.82,16891.31,66600.64,190574.71
Calendar,2019,7,General City Responsibilities,240658,,790,"SEIU, Local 1021, Misc",2900,Human Services,2930,Behavioral Health Clinician,8587331,47999.5,0,0,47999.5,9240.62,1985.96,3930.4,30084.8,78084.3
Calendar,2019,3,Human Welfare & Neighborhood Development,HSA,,790,"SEIU, Local 1021, Misc",1400,"Clerical, Secretarial & Steno",1404,Clerk,8555623,38380,0,0,38380,8627.9,11935.76,3058.89,33663.27,72043.27
Calendar,2019,7,General City Responsibilities,228996,,790,"SEIU, Local 1021, Misc",2700,Housekeeping & Laundry,2708,Custodian,8508006,56110.9,0,3132.52,59243.42,11325.32,11935.78,4913.14,42841.62,102085.04
Calendar,2019,7,General City Responsibilities,102644,,790,"SEIU, Local 1021, Misc",8200,Protection & Apprehension,8201,School Crossing Guard,8960167,6847.8,0,0,6847.8,0,0,531.49,531.49,7379.29
Calendar,2019,4,Community Health,DPH,,791,"SEIU, Local 1021, RN",2300,Nursing,P103,Special Nurse,8507890,105669.71,3775.87,2842.47,112288.05,0,0,8715.35,8715.35,121003.4
Calendar,2019,4,Community Health,DPH,,250,"SEIU, Local 1021, Misc",2700,Housekeeping & Laundry,2736,Porter,8525149,56110.91,970.64,2792.28,59873.83,11260.1,11950.6,4588.97,42466.67,102340.5
Calendar,2019,4,Community Health,DPH,,250,"SEIU, Local 1021, Misc",2300,Nursing,2390,Sterile Processing & Dist Tech,10160157,15132.2,422.66,640.51,16195.37,3014.18,6975.66,1297.14,11088.76,27284.13
Calendar,2019,2,"Public Works, Transportation & Commerce",MTA,,253,"TWU, Local 250-A, TransitOpr",9100,Street Transit,9163,Transit Operator,8553465,50968.42,9783.22,4008.33,64709.17,12226.94,11817.34,4761.81,43894.71,108603.88
Calendar,2019,7,General City Responsibilities,240658,,791,"SEIU, Local 1021, RN",2300,Nursing,2320,Registered Nurse,8518825,84228.87,4326.78,4363.19,92918.84,16505.78,7479.1,7559.58,40200.5,133119.34
Calendar,2019,7,General City Responsibilities,240658,,250,"SEIU, Local 1021, Misc",2300,Nursing,2310,Surgical Procedures Technician,8551275,0,11.29,0,11.29,0,0,29.31,29.31,40.6
Calendar,2019,7,General City Responsibilities,208646,,790,"SEIU, Local 1021, Misc",9900,Public Service Aide,9922,PS Aide to Prof,10370145,7684.1,0,0,7684.1,0,0,596.41,596.41,8280.51
Calendar,2019,7,General City Responsibilities,240658,,535,"SEIU, Local 1021, Misc",2900,Human Services,2903,Hospital Eligibility Worker,8519388,1383,0,20,1403,579.53,596.8,213.38,1371.23,2774.23
Calendar,2019,7,General City Responsibilities,240658,,535,"SEIU, Local 1021, Misc",2900,Human Services,2903,Hospital Eligibility Worker,8525353,5183.38,125.1,60,5368.48,1178.71,2343.08,397.89,3846.92,9215.4
Calendar,2019,7,General City Responsibilities,229313,,790,"SEIU, Local 1021, Misc",8100,Legal & Court,8135,Asst Chf Victim/Wit Invstgtor,8493413,92263.57,0,760,93023.57,17776.78,11935.78,7607.77,49674.35,142697.92
Calendar,2019,4,Community Health,DPH,,791,"SEIU, Local 1021, RN",2300,Nursing,2320,Registered Nurse,8517607,129290.72,15780.23,21871.51,166942.46,27951.74,10381.12,9617.68,60827.4,227769.86
Calendar,2019,1,Public Protection,FIR,,798,"Firefighters,Local 798, Unit 1",H000,Fire Services,H002,Firefighter,8548293,86573.18,12852.27,13995.94,113421.39,18935.71,14304.8,1901.6,53092.59,166513.98
